productId;brand;subBrand;subGroup;subGroupName;shortDescription;grossPrice;longDescription;discountGroup
SNCWL4XL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, witte antenne & EN1906, Euro, euro, DESFire, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;606.43;SMARTair i-max beslag Offline/Update on Card, RVS, P56, witte antenne & EN1906, Euro, euro, DESFire, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWR4XL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, witte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;628.04;SMARTair i-max beslag Offline/Update on Card, RVS, P56, witte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWL4XL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, witte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;628.04;SMARTair i-max beslag Offline/Update on Card, RVS, P56, witte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWR4XL8V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, witte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;628.04;SMARTair i-max beslag Offline/Update on Card, RVS, P56, witte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCWL4XL8V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, witte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;628.04;SMARTair i-max beslag Offline/Update on Card, RVS, P56, witte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8SL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;660.45;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8SL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;660.45;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8SL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8SL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8SL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8SL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8SL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;660.45;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8SL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;660.45;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8SL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8SL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8SL8V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8SL8V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8XL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;660.45;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8XL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;660.45;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8XL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8XL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8XL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8XL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8XL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;660.45;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8XL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;660.45;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8XL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8XL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBR8XL8V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNCBL8XL8V928SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;682.06;SMARTair i-max beslag Offline/Update on Card, RVS, P56, zwarte antenne & EN1906, Euro, euro, DESFire + PINpad, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNBBR4SL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;649.16;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNBBL4SL5S008VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;649.16;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, blind/elektronische privacy knop, link, blind, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNBBR4SL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;670.77;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNBBL4SL8V728VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;670.77;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, link, 72 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNBBR4SL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;670.77;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, rechts, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNBBL4SL8V928VI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;670.77;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, link, 92 mm, 8 mm krukstift, L-kruk, voor deurdikte 38-44 mm.;SMART HW
SNBBR4SL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;649.16;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, blind/elektronische privacy knop, rechts, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNBBL4SL5S008SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;649.16;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, blind/elektronische privacy knop, link, blind, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
SNBBR4SL8V728SI;ASSA ABLOY;SMARTair;11.12.003.001;i-max Mifare DESFire Privacy;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;670.77;SMARTair i-max beslag Offline Openow, RVS, Standaard (binnen gebruik), zwarte antenne & EN1906, Euro, euro, DESFire, cil./elektronische privacy knop, rechts, 72 mm, 8 mm krukstift, U-kruk, voor deurdikte 38-44 mm.;SMART HW
